,survived,class_3,is_female,age,DW_pscore,DW_logit,DW_predict,SK_pscore,SK_logit,SK_predict,match,distance
228,0,1,0,24,0.6443200715275514,0.5941643590005898,1,0.6466469903353235,0.6043329509921181,1,93.0,0.0
229,0,1,0,24,0.6443200715275514,0.5941643590005898,1,0.6466469903353235,0.6043329509921181,1,93.0,0.0
230,0,1,0,24,0.6443200715275514,0.5941643590005898,1,0.6466469903353235,0.6043329509921181,1,93.0,0.0
231,0,1,0,23,0.6562386951417468,0.6465770520063919,1,0.6585702647969583,0.6569293154053261,1,424.0,-0.008716057760725704
232,0,1,0,23,0.6562386951417468,0.6465770520063919,1,0.6585702647969583,0.6569293154053261,1,75.0,0.0
233,0,1,0,23,0.6562386951417468,0.6465770520063919,1,0.6585702647969583,0.6569293154053261,1,107.0,0.0
234,0,1,0,23,0.6562386951417468,0.6465770520063919,1,0.6585702647969583,0.6569293154053261,1,584.0,0.0
235,0,1,1,6,0.6593906758133318,0.6605800465050425,1,0.656665830358626,0.6484710310963022,1,107.0,-0.003151980671584953
236,0,1,0,22,0.6679637475865298,0.698989745012194,1,0.6702963439179153,0.7095256798185334,1,107.0,-0.011725052444782946
237,0,1,0,22,0.6679637475865298,0.698989745012194,1,0.6702963439179153,0.7095256798185334,1,572.0,-0.008573071773197993
238,0,1,0,22,0.6679637475865298,0.698989745012194,1,0.6702963439179153,0.7095256798185334,1,572.0,-0.008573071773197993
239,0,1,0,22,0.6679637475865298,0.698989745012194,1,0.6702963439179153,0.7095256798185334,1,572.0,-0.008573071773197993
240,0,1,0,22,0.6679637475865298,0.698989745012194,1,0.6702963439179153,0.7095256798185334,1,572.0,-0.008573071773197993
241,0,1,0,22,0.6679637475865298,0.698989745012194,1,0.6702963439179153,0.7095256798185334,1,572.0,-0.008573071773197993
242,0,1,0,22,0.6679637475865298,0.698989745012194,1,0.6702963439179153,0.7095256798185334,1,572.0,-0.008573071773197993
243,1,1,0,22,0.6679637475865298,0.698989745012194,1,0.6702963439179153,0.7095256798185334,1,572.0,-0.008573071773197993
244,0,1,0,22,0.6679637475865298,0.698989745012194,1,0.6702963439179153,0.7095256798185334,1,572.0,-0.008573071773197993
245,0,1,0,22,0.6679637475865298,0.698989745012194,1,0.6702963439179153,0.7095256798185334,1,572.0,-0.008573071773197993
246,0,1,0,22,0.6679637475865298,0.698989745012194,1,0.6702963439179153,0.7095256798185334,1,572.0,-0.008573071773197993
247,0,1,0,22,0.6679637475865298,0.698989745012194,1,0.6702963439179153,0.7095256798185334,1,572.0,-0.008573071773197993
248,0,1,0,22,0.6679637475865298,0.698989745012194,1,0.6702963439179153,0.7095256798185334,1,572.0,-0.008573071773197993
249,0,1,0,22,0.6679637475865298,0.698989745012194,1,0.6702963439179153,0.7095256798185334,1,572.0,-0.008573071773197993
250,1,1,1,5,0.6710621082856286,0.7129927395108449,1,0.6684243849936404,0.7010673955095097,1,298.0,-0.0030983606990988566
251,1,1,1,5,0.6710621082856286,0.7129927395108449,1,0.6684243849936404,0.7010673955095097,1,298.0,-0.0030983606990988566
252,1,1,1,5,0.6710621082856286,0.7129927395108449,1,0.6684243849936404,0.7010673955095097,1,43.0,0.0
253,0,1,0,21,0.6794842065784573,0.7514024380179964,1,0.6818142751512765,0.7621220442317407,1,43.0,-0.008422098292828695
254,0,1,0,21,0.6794842065784573,0.7514024380179964,1,0.6818142751512765,0.7621220442317407,1,688.0,0.0
255,0,1,0,21,0.6794842065784573,0.7514024380179964,1,0.6818142751512765,0.7621220442317407,1,688.0,0.0
256,0,1,0,21,0.6794842065784573,0.7514024380179964,1,0.6818142751512765,0.7621220442317407,1,688.0,0.0
257,0,1,0,21,0.6794842065784573,0.7514024380179964,1,0.6818142751512765,0.7621220442317407,1,688.0,0.0
258,0,1,0,21,0.6794842065784573,0.7514024380179964,1,0.6818142751512765,0.7621220442317407,1,688.0,0.0
259,0,1,0,21,0.6794842065784573,0.7514024380179964,1,0.6818142751512765,0.7621220442317407,1,55.0,0.0
260,0,1,0,21,0.6794842065784573,0.7514024380179964,1,0.6818142751512765,0.7621220442317407,1,55.0,0.0
261,0,1,0,21,0.6794842065784573,0.7514024380179964,1,0.6818142751512765,0.7621220442317407,1,688.0,0.0
262,1,1,0,21,0.6794842065784573,0.7514024380179964,1,0.6818142751512765,0.7621220442317407,1,55.0,0.0
263,0,1,0,21,0.6794842065784573,0.7514024380179964,1,0.6818142751512765,0.7621220442317407,1,55.0,0.0
264,0,1,0,21,0.6794842065784573,0.7514024380179964,1,0.6818142751512765,0.7621220442317407,1,55.0,0.0
265,0,1,0,21,0.6794842065784573,0.7514024380179964,1,0.6818142751512765,0.7621220442317407,1,55.0,0.0
266,1,1,1,4,0.682526159514449,0.7654054325166464,1,0.6799764895048821,0.753663759922717,1,55.0,-0.003041952935991632
267,1,1,1,4,0.682526159514449,0.7654054325166464,1,0.6799764895048821,0.753663759922717,1,55.0,-0.003041952935991632
268,1,1,1,4,0.682526159514449,0.7654054325166464,1,0.6799764895048821,0.753663759922717,1,597.0,0.0
269,0,1,0,20,0.690789982600799,0.8038151310237982,1,0.6931140561418252,0.8147184086449487,1,487.0,-0.008263823086350097
270,0,1,0,20,0.690789982600799,0.8038151310237982,1,0.6931140561418252,0.8147184086449487,1,487.0,-0.008263823086350097
271,0,1,0,20,0.690789982600799,0.8038151310237982,1,0.6931140561418252,0.8147184086449487,1,487.0,-0.008263823086350097
272,0,1,0,20,0.690789982600799,0.8038151310237982,1,0.6931140561418252,0.8147184086449487,1,487.0,-0.008263823086350097
273,0,1,0,20,0.690789982600799,0.8038151310237982,1,0.6931140561418252,0.8147184086449487,1,487.0,-0.008263823086350097
274,1,1,0,20,0.690789982600799,0.8038151310237982,1,0.6931140561418252,0.8147184086449487,1,487.0,-0.008263823086350097
275,1,1,0,20,0.690789982600799,0.8038151310237982,1,0.6931140561418252,0.8147184086449487,1,487.0,-0.008263823086350097
276,0,1,0,20,0.690789982600799,0.8038151310237982,1,0.6931140561418252,0.8147184086449487,1,487.0,-0.008263823086350097
277,0,1,0,20,0.690789982600799,0.8038151310237982,1,0.6931140561418252,0.8147184086449487,1,487.0,-0.008263823086350097
278,0,1,0,20,0.690789982600799,0.8038151310237982,1,0.6931140561418252,0.8147184086449487,1,487.0,-0.008263823086350097
279,0,1,0,20,0.690789982600799,0.8038151310237982,1,0.6931140561418252,0.8147184086449487,1,487.0,-0.008263823086350097
280,1,1,0,20,0.690789982600799,0.8038151310237982,1,0.6931140561418252,0.8147184086449487,1,487.0,-0.008263823086350097
281,0,1,0,20,0.690789982600799,0.8038151310237982,1,0.6931140561418252,0.8147184086449487,1,487.0,-0.008263823086350097
282,0,1,0,20,0.690789982600799,0.8038151310237982,1,0.6931140561418252,0.8147184086449487,1,487.0,-0.008263823086350097
283,0,1,1,3,0.6937729925335915,0.8178181255224486,1,0.6913119874086143,0.8062601243359244,1,487.0,-0.011246833019142533
284,0,1,0,19,0.7018719366599747,0.8562278240296002,1,0.7041866511047625,0.8673147730581562,1,487.0,-0.019345777145525767
285,0,1,0,19,0.7018719366599747,0.8562278240296002,1,0.7041866511047625,0.8673147730581562,1,33.0,-0.008098944126383234
286,0,1,0,19,0.7018719366599747,0.8562278240296002,1,0.7041866511047625,0.8673147730581562,1,33.0,-0.008098944126383234
287,0,1,0,19,0.7018719366599747,0.8562278240296002,1,0.7041866511047625,0.8673147730581562,1,33.0,-0.008098944126383234
288,0,1,0,19,0.7018719366599747,0.8562278240296002,1,0.7041866511047625,0.8673147730581562,1,33.0,-0.008098944126383234
289,0,1,0,19,0.7018719366599747,0.8562278240296002,1,0.7041866511047625,0.8673147730581562,1,33.0,-0.008098944126383234
290,0,1,0,19,0.7018719366599747,0.8562278240296002,1,0.7041866511047625,0.8673147730581562,1,23.0,0.0
291,0,1,0,19,0.7018719366599747,0.8562278240296002,1,0.7041866511047625,0.8673147730581562,1,116.0,0.0
292,0,1,0,19,0.7018719366599747,0.8562278240296002,1,0.7041866511047625,0.8673147730581562,1,595.0,0.0
293,0,1,0,19,0.7018719366599747,0.8562278240296002,1,0.7041866511047625,0.8673147730581562,1,192.0,0.0
294,1,1,0,19,0.7018719366599747,0.8562278240296002,1,0.7041866511047625,0.8673147730581562,1,192.0,0.0
295,0,1,0,19,0.7018719366599747,0.8562278240296002,1,0.7041866511047625,0.8673147730581562,1,192.0,0.0
296,0,1,1,2,0.7047937242627076,0.8702308185282513,1,0.7024216867188797,0.8588564887491323,1,192.0,-0.0029217876027328726
297,1,1,1,2,0.7047937242627076,0.8702308185282513,1,0.7024216867188797,0.8588564887491323,1,192.0,-0.0029217876027328726
298,0,1,1,2,0.7047937242627076,0.8702308185282513,1,0.7024216867188797,0.8588564887491323,1,240.0,0.0
299,0,1,1,2,0.7047937242627076,0.8702308185282513,1,0.7024216867188797,0.8588564887491323,1,421.0,0.0
300,0,1,0,18,0.7127218899513872,0.9086405170354024,1,0.7150239990022781,0.9199111374713627,1,240.0,-0.0079281656886796
301,0,1,0,18,0.7127218899513872,0.9086405170354024,1,0.7150239990022781,0.9199111374713627,1,240.0,-0.0079281656886796
302,1,1,0,18,0.7127218899513872,0.9086405170354024,1,0.7150239990022781,0.9199111374713627,1,240.0,-0.0079281656886796
303,0,1,0,18,0.7127218899513872,0.9086405170354024,1,0.7150239990022781,0.9199111374713627,1,240.0,-0.0079281656886796
304,0,1,0,18,0.7127218899513872,0.9086405170354024,1,0.7150239990022781,0.9199111374713627,1,240.0,-0.0079281656886796
305,0,1,0,18,0.7127218899513872,0.9086405170354024,1,0.7150239990022781,0.9199111374713627,1,115.0,0.0
306,0,1,0,18,0.7127218899513872,0.9086405170354024,1,0.7150239990022781,0.9199111374713627,1,115.0,0.0
307,0,1,0,18,0.7127218899513872,0.9086405170354024,1,0.7150239990022781,0.9199111374713627,1,308.0,0.0
308,1,1,1,1,0.715580433062736,0.9226435115340534,1,0.7132973694217666,0.9114528531623396,1,308.0,-0.0028585431113488102
309,1,1,1,1,0.715580433062736,0.9226435115340534,1,0.7132973694217666,0.9114528531623396,1,308.0,-0.0028585431113488102
310,0,1,0,17,0.7233326257601017,0.9610532100412043,1,0.7256190138714881,0.9725075018845707,1,308.0,-0.010610735808714522
311,0,1,0,17,0.7233326257601017,0.9610532100412043,1,0.7256190138714881,0.9725075018845707,1,308.0,-0.010610735808714522
312,0,1,0,17,0.7233326257601017,0.9610532100412043,1,0.7256190138714881,0.9725075018845707,1,308.0,-0.010610735808714522
313,0,1,0,17,0.7233326257601017,0.9610532100412043,1,0.7256190138714881,0.9725075018845707,1,308.0,-0.010610735808714522
314,0,1,0,17,0.7233326257601017,0.9610532100412043,1,0.7256190138714881,0.9725075018845707,1,437.0,0.0
315,0,1,0,17,0.7233326257601017,0.9610532100412043,1,0.7256190138714881,0.9725075018845707,1,437.0,0.0
316,1,1,1,0,0.7261261586288337,0.9750562045398552,1,0.7239317930378156,0.9640492175755472,1,437.0,-0.0027935328687319627
317,1,1,1,0,0.7261261586288337,0.9750562045398552,1,0.7239317930378156,0.9640492175755472,1,437.0,-0.0027935328687319627
318,0,1,0,16,0.733697884011278,1.013465903047007,1,0.7359655777463606,1.025103866297778,1,437.0,-0.01036525825117629
319,0,1,0,16,0.733697884011278,1.013465903047007,1,0.7359655777463606,1.025103866297778,1,437.0,-0.01036525825117629
320,0,1,0,16,0.733697884011278,1.013465903047007,1,0.7359655777463606,1.025103866297778,1,437.0,-0.01036525825117629
321,0,1,0,16,0.733697884011278,1.013465903047007,1,0.7359655777463606,1.025103866297778,1,437.0,-0.01036525825117629
322,0,1,0,16,0.733697884011278,1.013465903047007,1,0.7359655777463606,1.025103866297778,1,437.0,-0.01036525825117629
323,0,1,0,16,0.733697884011278,1.013465903047007,1,0.7359655777463606,1.025103866297778,1,630.0,0.0
324,0,1,0,16,0.733697884011278,1.013465903047007,1,0.7359655777463606,1.025103866297778,1,671.0,0.0
325,1,1,0,16,0.733697884011278,1.013465903047007,1,0.7359655777463606,1.025103866297778,1,671.0,0.0
326,0,1,0,16,0.733697884011278,1.013465903047007,1,0.7359655777463606,1.025103866297778,1,671.0,0.0
327,0,1,0,15,0.7438123489608895,1.0658785960528088,1,0.7460585266909335,1.0777002307109858,1,671.0,-0.010114464949611546
328,0,1,0,14,0.7536716305785133,1.1182912890586105,1,0.755893630520888,1.1302965951241934,1,671.0,-0.019973746567235273
329,0,1,0,14,0.7536716305785133,1.1182912890586105,1,0.755893630520888,1.1302965951241934,1,671.0,-0.019973746567235273
330,1,1,0,12,0.7726115612258678,1.2231166750702145,1,0.7747778900111283,1.235489323950608,1,671.0,-0.038913677214589826
331,0,1,0,11,0.7816878150806974,1.2755293680760174,1,0.7838229958275421,1.2880856883638154,1,671.0,-0.0479899310694194
332,0,1,0,11,0.7816878150806974,1.2755293680760174,1,0.7838229958275421,1.2880856883638154,1,671.0,-0.0479899310694194
333,0,1,0,10,0.7905000238137678,1.32794206108182,1,0.7926020823942738,1.3406820527770231,1,639.0,-0.008812208733070426
334,1,1,0,9,0.7990479692671901,1.3803547540876209,1,0.8011151080454847,1.39327841719023,1,639.0,-0.017360154186492727
335,0,1,0,9,0.7990479692671901,1.3803547540876209,1,0.8011151080454847,1.39327841719023,1,639.0,-0.017360154186492727
336,0,1,0,9,0.7990479692671901,1.3803547540876209,1,0.8011151080454847,1.39327841719023,1,639.0,-0.017360154186492727
337,1,1,0,9,0.7990479692671901,1.3803547540876209,1,0.8011151080454847,1.39327841719023,1,639.0,-0.017360154186492727
338,0,1,0,8,0.807332149880896,1.4327674470934229,1,0.8093627468457897,1.4458747816034383,1,639.0,-0.025644334800198565
339,0,1,0,7,0.8153537355998334,1.4851801400992255,1,0.8173463423260325,1.4984711460166453,1,436.0,-0.008021585718937407
340,0,1,0,7,0.8153537355998334,1.4851801400992255,1,0.8173463423260325,1.4984711460166453,1,436.0,-0.008021585718937407
341,1,1,0,6,0.8231145214822875,1.5375928331050277,1,0.8250678600324163,1.5510675104298524,1,436.0,-0.01578237160139151
342,0,1,0,4,0.8378637163753833,1.6424182191166317,1,0.8397353456750651,1.656260239256267,1,436.0,-0.030531566494487294
343,0,1,0,4,0.8378637163753833,1.6424182191166317,1,0.8397353456750651,1.656260239256267,1,436.0,-0.030531566494487294
344,1,1,0,4,0.8378637163753833,1.6424182191166317,1,0.8397353456750651,1.656260239256267,1,436.0,-0.030531566494487294
345,0,1,0,4,0.8378637163753833,1.6424182191166317,1,0.8397353456750651,1.656260239256267,1,357.0,0.0
346,1,1,0,3,0.8448584158659316,1.6948309121224345,1,0.8466879216602589,1.708856603669475,1,154.0,0.0
347,1,1,0,3,0.8448584158659316,1.6948309121224345,1,0.8466879216602589,1.708856603669475,1,329.0,0.0
348,0,1,0,2,0.8516048026377364,1.7472436051282358,1,0.8533915408135644,1.7614529680826823,1,329.0,-0.006746386771804835
349,0,1,0,2,0.8516048026377364,1.7472436051282358,1,0.8533915408135644,1.7614529680826823,1,329.0,-0.006746386771804835
350,0,1,0,2,0.8516048026377364,1.7472436051282358,1,0.8533915408135644,1.7614529680826823,1,329.0,-0.006746386771804835
351,0,1,0,1,0.8581070913477076,1.7996562981340383,1,0.8598505609247089,1.8140493324958906,1,273.0,-0.00650228870997116
352,1,1,0,1,0.8581070913477076,1.7996562981340383,1,0.8598505609247089,1.8140493324958906,1,661.0,0.0
353,0,1,0,1,0.8581070913477076,1.7996562981340383,1,0.8598505609247089,1.8140493324958906,1,661.0,0.0
354,1,1,0,0,0.8643698432853608,1.8520689911398398,1,0.8660696793497208,1.8666456969090972,1,146.0,-0.006262751937653244
355,1,0,1,63,0.08891596279388118,-2.3269434548256775,0,0.08710379456315606,-2.349521740456522,0,,
356,1,0,1,58,0.11255745390543292,-2.064879989796667,0,0.1104119697692888,-2.0865399183904847,0,,
357,1,0,1,54,0.13526009518526233,-1.8552292177734584,0,0.13283120486473982,-1.8761544607376552,0,,
358,1,0,1,49,0.16893896376759795,-1.5931657527444483,0,0.16614860023683653,-1.6131726386716185,0,,
359,0,0,0,65,0.17440040733509918,-1.5547560542372965,0,0.17478057509728617,-1.5521179899493869,0,,
360,0,0,0,64,0.18207627985703173,-1.5023433612314947,0,0.1824968824998138,-1.4995216255361798,0,,
361,0,0,0,62,0.1982102667143353,-1.39751797521989,0,0.19871757231766357,-1.3943288967097647,0,,
362,1,0,1,45,0.20044507168432552,-1.38351498072124,0,0.19737420038892212,-1.4027871810187889,0,,
363,1,0,1,45,0.20044507168432552,-1.38351498072124,0,0.19737420038892212,-1.4027871810187889,0,,
364,1,0,1,45,0.20044507168432552,-1.38351498072124,0,0.19737420038892212,-1.4027871810187889,0,,
365,1,0,0,60,0.2153974108615641,-1.2926925892082861,0,0.21599905925879842,-1.28913616788335,0,,
366,1,0,1,43,0.21777336610685386,-1.2786895947096355,0,0.21457014508087602,-1.297594452192374,0,,
367,0,0,0,58,0.2336406017702422,-1.187867203196682,0,0.2343438963527066,-1.1839434390569348,0,,
368,1,0,1,41,0.23615722077365495,-1.1738642086980315,0,0.23282966467148697,-1.1924017233659587,0,,
369,1,0,1,40,0.24574214156588306,-1.1214515156922291,0,0.2423560991191823,-1.1398053589527513,0,,
370,1,0,1,39,0.2555859164898142,-1.0690388226864274,0,0.2521442071702293,-1.0872089945395438,0,,
371,1,0,1,39,0.2555859164898142,-1.0690388226864274,0,0.2521442071702293,-1.0872089945395438,0,,
372,1,0,1,39,0.2555859164898142,-1.0690388226864274,0,0.2521442071702293,-1.0872089945395438,0,,
373,1,0,1,38,0.265685110358757,-1.0166261296806247,0,0.26219082736647514,-1.034612630126336,0,,
374,0,0,0,54,0.27324582601507874,-0.9782164311734735,0,0.27417188937131765,-0.9735579814041049,0,,
375,1,0,1,36,0.28663149077686023,-0.9118007436690209,0,0.28304241877560193,-0.9294199012999214,0,,
376,1,0,1,35,0.2974672152638381,-0.8593880506632189,0,0.2938364522758948,-0.876823536886714,0,,
377,1,0,1,35,0.2974672152638381,-0.8593880506632189,0,0.2938364522758948,-0.876823536886714,0,,
378,0,0,0,51,0.3055560223584442,-0.820978352156067,0,0.3066625448914307,-0.8157688881644829,0,,
379,0,0,0,51,0.3055560223584442,-0.820978352156067,0,0.3066625448914307,-0.8157688881644829,0,,
380,1,0,1,34,0.308535402886865,-0.8069753576574162,0,0.3048670859899394,-0.8242271724735065,0,,
381,1,0,1,33,0.31982793287252953,-0.7545626646516141,0,0.3161264353591713,-0.7716308080602989,0,,
382,1,0,0,49,0.3282406878668162,-0.716152966144463,0,0.3294715425404534,-0.7105761593380678,0,,
383,1,0,1,32,0.3313357239275978,-0.7021499716458126,0,0.3276056404493472,-0.7190344436470915,0,,
384,1,0,0,48,0.3398999122393623,-0.6637402731386611,0,0.3411935684969156,-0.6579797949248606,0,,
385,1,0,0,48,0.3398999122393623,-0.6637402731386611,0,0.3411935684969156,-0.6579797949248606,0,,
386,1,0,0,48,0.3398999122393623,-0.6637402731386611,0,0.3411935684969156,-0.6579797949248606,0,,
387,1,0,1,31,0.34304874342646574,-0.6497372786400099,0,0.33929487267922,-0.6664380792338842,0,,
388,1,0,1,31,0.34304874342646574,-0.6497372786400099,0,0.33929487267922,-0.6664380792338842,0,,
389,1,0,1,31,0.34304874342646574,-0.6497372786400099,0,0.33929487267922,-0.6664380792338842,0,,
390,0,0,0,47,0.3517564184547298,-0.6113275801328586,0,0.3531130176965369,-0.6053834305116532,0,,
391,1,0,1,30,0.354956024672366,-0.5973245856342081,0,0.35118334969466886,-0.6138417148206764,0,,
392,1,0,1,30,0.354956024672366,-0.5973245856342081,0,0.35118334969466886,-0.6138417148206764,0,,
393,1,0,1,30,0.354956024672366,-0.5973245856342081,0,0.35118334969466886,-0.6138417148206764,0,,
394,1,0,1,30,0.354956024672366,-0.5973245856342081,0,0.35118334969466886,-0.6138417148206764,0,,
395,0,0,0,46,0.36379857105568086,-0.5589148871270567,0,0.36521803041583867,-0.5527870660984455,0,,
396,1,0,1,29,0.36704569246203794,-0.5449118926284058,0,0.3632593586587156,-0.5612453504074693,0,,
397,1,0,1,29,0.36704569246203794,-0.5449118926284058,0,0.3632593586587156,-0.5612453504074693,0,,
398,1,0,1,29,0.36704569246203794,-0.5449118926284058,0,0.3632593586587156,-0.5612453504074693,0,,
399,0,0,0,45,0.37601385015746946,-0.5065021941212546,0,0.3774958542408906,-0.5001907016852379,0,,
400,0,0,0,45,0.37601385015746946,-0.5065021941212546,0,0.3774958542408906,-0.5001907016852379,0,,
401,1,0,1,28,0.3793049970706507,-0.49249919962260397,0,0.37551028811532905,-0.5086489859942618,0,,
402,1,0,1,28,0.3793049970706507,-0.49249919962260397,0,0.37551028811532905,-0.5086489859942618,0,,
403,1,0,1,28,0.3793049970706507,-0.49249919962260397,0,0.37551028811532905,-0.5086489859942618,0,,
404,0,0,0,44,0.3883888916070848,-0.45408950111545254,0,0.38993288591877595,-0.4475943372720305,0,,
405,0,0,0,44,0.3883888916070848,-0.45408950111545254,0,0.38993288591877595,-0.4475943372720305,0,,
406,0,0,0,44,0.3883888916070848,-0.45408950111545254,0,0.38993288591877595,-0.4475943372720305,0,,
407,0,0,1,27,0.3917203566514209,-0.44008650661680176,0,0.38792266846194184,-0.4560526215810541,0,,
408,1,0,1,27,0.3917203566514209,-0.44008650661680176,0,0.38792266846194184,-0.4560526215810541,0,,
409,0,0,1,27,0.3917203566514209,-0.44008650661680176,0,0.38792266846194184,-0.4560526215810541,0,,
410,0,0,1,27,0.3917203566514209,-0.44008650661680176,0,0.38792266846194184,-0.4560526215810541,0,,
411,0,0,1,27,0.3917203566514209,-0.44008650661680176,0,0.38792266846194184,-0.4560526215810541,0,,
412,0,0,1,26,0.4042774079149204,-0.38767381361099956,0,0.4004822209345079,-0.40345625716784644,0,,
413,1,0,1,26,0.4042774079149204,-0.38767381361099956,0,0.4004822209345079,-0.40345625716784644,0,,
414,1,0,1,26,0.4042774079149204,-0.38767381361099956,0,0.4004822209345079,-0.40345625716784644,0,,
415,0,0,0,42,0.4135608826202095,-0.34926411510384797,0,0.41522621587136666,-0.34240160844561557,0,,
416,1,0,0,42,0.4135608826202095,-0.34926411510384797,0,0.41522621587136666,-0.34240160844561557,0,,
417,1,0,0,42,0.4135608826202095,-0.34926411510384797,0,0.41522621587136666,-0.34240160844561557,0,,
418,0,0,0,42,0.4135608826202095,-0.34926411510384797,0,0.41522621587136666,-0.34240160844561557,0,,
419,1,0,0,42,0.4135608826202095,-0.34926411510384797,0,0.41522621587136666,-0.34240160844561557,0,,
420,0,0,1,25,0.41696106481932266,-0.3352611206051976,0,0.4131739148724427,-0.3508598927546394,0,,
421,1,0,1,25,0.41696106481932266,-0.3352611206051976,0,0.4131739148724427,-0.3508598927546394,0,,
422,1,0,1,25,0.41696106481932266,-0.3352611206051976,0,0.4131739148724427,-0.3508598927546394,0,,
423,1,0,1,24,0.42975558486784626,-0.2828484275993955,0,0.42598203289201625,-0.2982635283414314,0,,
424,1,0,1,24,0.42975558486784626,-0.2828484275993955,0,0.42598203289201625,-0.2982635283414314,0,,
425,0,0,1,24,0.42975558486784626,-0.2828484275993955,0,0.42598203289201625,-0.2982635283414314,0,,
426,1,0,1,24,0.42975558486784626,-0.2828484275993955,0,0.42598203289201625,-0.2982635283414314,0,,
427,1,0,1,24,0.42975558486784626,-0.2828484275993955,0,0.42598203289201625,-0.2982635283414314,0,,
428,1,0,1,24,0.42975558486784626,-0.2828484275993955,0,0.42598203289201625,-0.2982635283414314,0,,
429,1,0,1,24,0.42975558486784626,-0.2828484275993955,0,0.42598203289201625,-0.2982635283414314,0,,
430,0,0,0,40,0.4391927873718519,-0.24443872909224362,0,0.44097429268578603,-0.23720887961920092,0,,
431,0,0,0,40,0.4391927873718519,-0.24443872909224362,0,0.44097429268578603,-0.23720887961920092,0,,
432,0,0,0,40,0.4391927873718519,-0.24443872909224362,0,0.44097429268578603,-0.23720887961920092,0,,
433,0,0,0,40,0.4391927873718519,-0.24443872909224362,0,0.44097429268578603,-0.23720887961920092,0,,
434,1,0,1,23,0.44264464247672203,-0.23043573459359293,0,0.43889024345905847,-0.24566716392822444,0,,
435,1,0,1,23,0.44264464247672203,-0.23043573459359293,0,0.43889024345905847,-0.24566716392822444,0,,
436,1,0,1,23,0.44264464247672203,-0.23043573459359293,0,0.43889024345905847,-0.24566716392822444,0,,
437,0,0,0,39,0.4521404650452955,-0.19202603608644184,0,0.4539775077188426,-0.18461251520599342,0,,
438,0,0,0,39,0.4521404650452955,-0.19202603608644184,0,0.4539775077188426,-0.18461251520599342,0,,
439,0,0,0,39,0.4521404650452955,-0.19202603608644184,0,0.4539775077188426,-0.18461251520599342,0,,
440,1,0,1,22,0.45561140874955985,-0.17802304158779156,0,0.45188168021871183,-0.19307079951501652,0,,
441,1,0,1,22,0.45561140874955985,-0.17802304158779156,0,0.45188168021871183,-0.19307079951501652,0,,
442,1,0,1,22,0.45561140874955985,-0.17802304158779156,0,0.45188168021871183,-0.19307079951501652,0,,
443,1,0,1,22,0.45561140874955985,-0.17802304158779156,0,0.45188168021871183,-0.19307079951501652,0,,
444,1,0,1,22,0.45561140874955985,-0.17802304158779156,0,0.45188168021871183,-0.19307079951501652,0,,
445,1,0,0,38,0.4651532482583503,-0.1396133430806401,0,0.46704381249931115,-0.1320161507927857,0,,
446,0,0,0,38,0.4651532482583503,-0.1396133430806401,0,0.46704381249931115,-0.1320161507927857,0,,
447,1,0,0,38,0.4651532482583503,-0.1396133430806401,0,0.46704381249931115,-0.1320161507927857,0,,
448,1,0,0,38,0.4651532482583503,-0.1396133430806401,0,0.46704381249931115,-0.1320161507927857,0,,
449,1,0,1,21,0.46863863687542556,-0.12561034858198886,0,0.46493902731495307,-0.14047443510180901,0,,
450,1,0,1,21,0.46863863687542556,-0.12561034858198886,0,0.46493902731495307,-0.14047443510180901,0,,
451,1,0,1,21,0.46863863687542556,-0.12561034858198886,0,0.46493902731495307,-0.14047443510180901,0,,
452,0,0,0,37,0.4782136409369129,-0.08720065007483753,0,0.4801554830870188,-0.07941978637957846,0,,
453,0,0,0,37,0.4782136409369129,-0.08720065007483753,0,0.4801554830870188,-0.07941978637957846,0,,
454,0,0,0,37,0.4782136409369129,-0.08720065007483753,0,0.4801554830870188,-0.07941978637957846,0,,
455,0,0,0,37,0.4782136409369129,-0.08720065007483753,0,0.4801554830870188,-0.07941978637957846,0,,
456,1,0,0,36,0.4913038877193942,-0.03478795706903514,0,0.4932945465491451,-0.026823421966371032,0,,
457,1,0,0,36,0.4913038877193942,-0.03478795706903514,0,0.4932945465491451,-0.026823421966371032,0,,
458,1,0,0,36,0.4913038877193942,-0.03478795706903514,0,0.4932945465491451,-0.026823421966371032,0,,
459,1,0,0,36,0.4913038877193942,-0.03478795706903514,0,0.4932945465491451,-0.026823421966371032,0,,
460,1,0,0,36,0.4913038877193942,-0.03478795706903514,0,0.4932945465491451,-0.026823421966371032,0,,
461,1,0,1,19,0.4948039464203375,-0.020784962570384927,0,0.4911804882886358,-0.03528170627539471,0,,
462,1,0,0,35,0.5044060699295068,0.017624735936766465,1,0.50644287897838,0.02577294244683648,1,,
463,1,0,0,35,0.5044060699295068,0.017624735936766465,1,0.50644287897838,0.02577294244683648,1,,
464,0,0,0,35,0.5044060699295068,0.017624735936766465,1,0.50644287897838,0.02577294244683648,1,,
465,0,0,0,35,0.5044060699295068,0.017624735936766465,1,0.50644287897838,0.02577294244683648,1,,
466,0,0,0,35,0.5044060699295068,0.017624735936766465,1,0.50644287897838,0.02577294244683648,1,,
467,0,0,0,35,0.5044060699295068,0.017624735936766465,1,0.50644287897838,0.02577294244683648,1,,
468,1,0,1,18,0.507906273557271,0.03162773043541706,1,0.504328556394169,0.017314658137812463,1,,
